time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1651145426472,COGS 1,A01,072894,Boyle; Mary E. T.,0,1,60,65
1651145426472,COGS 1,A02,072895,Boyle; Mary E. T.,0,1,60,61
1651145426472,COGS 1,A03,072896,Boyle; Mary E. T.,0,1,60,63
1651145426472,COGS 1,A04,072897,Boyle; Mary E. T.,0,1,60,61
1651145426472,COGS 1,A05,072898,Boyle; Mary E. T.,0,1,60,64
1651145426472,COGS 1,A06,072899,Boyle; Mary E. T.,0,1,60,64
1651145426472,COGS 1,A07,072900,Boyle; Mary E. T.,0,1,57,59
1651145432501,COGS 8,A01,072902,Leonardis; Eric Jeffrey,0,0,35,35
1651145438530,COGS 10,A01,072904,Klemmer; Scott R,4,1,60,56
1651145438530,COGS 10,A02,072905,Klemmer; Scott R,4,0,60,56
1651145438530,COGS 10,A03,072906,Klemmer; Scott R,3,1,60,57
1651145438530,COGS 10,A04,072907,Klemmer; Scott R,3,0,60,57
1651145438530,COGS 10,A05,072908,Klemmer; Scott R,3,0,60,57
1651145444559,COGS 11,A01,072910,Boroditsky; Lera,18,3,149,131
1651145450588,COGS 12,A00,072911,Boroditsky; Lera,3,0,50,47
1651145456620,COGS 14A,A01,072913,Davis; Joshua Daniel,0,1,75,75
1651145456620,COGS 14A,A02,072914,Davis; Joshua Daniel,2,2,70,68
1651145456620,COGS 14A,A03,072915,Davis; Joshua Daniel,0,1,70,71
1651145456620,COGS 14A,A04,072916,Davis; Joshua Daniel,1,2,70,69
1651145462650,COGS 14B,A01,072918,Barrera; Steven James,0,4,60,61
1651145462650,COGS 14B,A02,072919,Barrera; Steven James,0,2,60,61
1651145462650,COGS 14B,A03,072920,Barrera; Steven James,4,4,60,56
1651145468698,COGS 17,A01,072922,Johnson; Christine M.,0,3,60,60
1651145468698,COGS 17,A02,072923,Johnson; Christine M.,0,4,60,60
1651145468698,COGS 17,A03,072924,Johnson; Christine M.,0,0,60,61
1651145468698,COGS 17,A04,072925,Johnson; Christine M.,1,1,60,59
1651145468698,COGS 17,A05,072926,Johnson; Christine M.,0,4,60,60
1651145468698,COGS 17,A06,085929,Johnson; Christine M.,8,0,56,48
1651145474737,COGS 18,B01,083188,Green; Daniel Richard,0,4,0,15
1651145480764,COGS 87,A00,073397,Deak; Gedeon O.,5,1,20,15
1651145486792,COGS 99,001,084891,Johnson; Christine M.,9996,0,9999,3
1651145486792,COGS 99,002,091952,Fleischer; Jason G,9998,0,9999,1
1651145492828,COGS 100,A01,072942,Scott; Taylor Jackson,0,7,60,63
1651145492828,COGS 100,A02,072943,Scott; Taylor Jackson,0,7,60,60
1651145492828,COGS 100,A03,072944,Scott; Taylor Jackson,0,9,60,62
1651145492828,COGS 100,A04,072945,Scott; Taylor Jackson,0,7,60,61
1651145492828,COGS 100,A05,072946,Scott; Taylor Jackson,1,8,60,59
1651145498860,COGS 101A,A01,072948,Barrera; Steven James,0,7,60,69
1651145498860,COGS 101A,A02,072949,Barrera; Steven James,0,7,60,64
1651145498860,COGS 101A,A03,072950,Barrera; Steven James,0,3,60,66
1651145498860,COGS 101A,A04,072951,Barrera; Steven James,0,6,60,64
1651145504894,COGS 101C,A01,072953,Trott; Sean Thomas,0,1,60,69
1651145504894,COGS 101C,A02,072954,Trott; Sean Thomas,0,0,60,65
1651145504894,COGS 101C,A03,072955,Trott; Sean Thomas,0,2,60,66
1651145510925,COGS 102C,A01,072958,Scott; Taylor Jackson,5,0,60,55
1651145510925,COGS 102C,A02,072959,Scott; Taylor Jackson,6,0,60,54
1651145516954,COGS 107A,A01,072961,Alfonso; Stephanie Isabel,0,0,60,60
1651145516954,COGS 107A,A02,072962,Alfonso; Stephanie Isabel,0,1,60,60
1651145516954,COGS 107A,A03,072963,Alfonso; Stephanie Isabel,2,0,60,58
1651145516954,COGS 107A,A04,072964,Alfonso; Stephanie Isabel,6,1,60,54
1651145516954,COGS 107A,A05,072965,Alfonso; Stephanie Isabel,5,0,60,55
1651145522985,COGS 107B,A01,072967,Mooshagian; Eric Frederick,0,2,70,72
1651145522985,COGS 107B,A05,072971,Mooshagian; Eric Frederick,0,1,70,71
1651145529015,COGS 107C,A01,072973,Chiba; Andrea,2,0,60,58
1651145529015,COGS 107C,A02,072974,Chiba; Andrea,16,0,60,44
1651145529015,COGS 107C,A03,072975,Chiba; Andrea,25,0,60,35
1651145535049,COGS 108,A01,072977,Fleischer; Jason G,1,5,60,59
1651145535049,COGS 108,A02,072978,Fleischer; Jason G,0,4,60,62
1651145535049,COGS 108,A03,072979,Fleischer; Jason G,0,4,60,60
1651145535049,COGS 108,A04,072980,Fleischer; Jason G,0,4,60,62
1651145535049,COGS 108,A05,072981,Fleischer; Jason G,0,5,60,63
1651145535049,COGS 108,A06,072982,Fleischer; Jason G,0,4,60,62
1651145535049,COGS 108,A07,072983,Fleischer; Jason G,0,5,57,60
1651145541079,COGS 116,A01,072989,Greene; Deanna Jacquelyn,0,1,50,52
1651145547116,COGS 118A,A01,072991,Fleischer; Jason G,0,0,70,72
1651145547116,COGS 118A,A02,072992,Fleischer; Jason G,0,0,70,72
1651145547116,COGS 118A,A03,072993,Fleischer; Jason G,1,2,60,59
1651145547116,COGS 118A,A04,086568,Fleischer; Jason G,0,1,41,49
1651145553157,COGS 121,A01,072995,Drosos; Ian Zachariah,10,0,149,139
1651145559184,COGS 122,A01,072997,Dow; Steven P,3,1,60,57
1651145565225,COGS 123,A01,072999,Dow; Steven P,2,0,40,38
1651145565225,COGS 123,A02,073000,Dow; Steven P,0,0,40,41
1651145565225,COGS 123,A03,081916,Dow; Steven P,1,1,40,39
1651145565225,COGS 123,A04,081917,Dow; Steven P,0,1,40,40
1651145571261,COGS 142,A01,081914,Bastos; Amalia Pinkusfeld,5,0,50,45
1651145577310,COGS 153,A00,073001,Davis; Joshua Daniel,0,4,75,75
1651145583340,COGS 160,A00,073005,Deak; Gedeon O.,8,0,20,12
1651145589366,COGS 163,A01,073007,Boyle; Mary E. T.,11,0,68,57
1651145595394,COGS 164,A01,073009,Chiba; Andrea,0,5,101,102
1651145601419,COGS 170,A01,073011,Rangel; Lara M,0,5,70,77
1651145607445,COGS 178,A00,073014,Jernigan; Terry Lynne,1,2,75,74
1651145613476,COGS 184,A01,073018,Johnson; Christine M.,24,1,75,51
1651145619520,COGS 190C,A00,073019,Jernigan; Terry Lynne,9998,0,9999,1
1651145619520,COGS 190C,B00,073020,Chiba; Andrea,9998,0,9999,1
1651145619520,COGS 190C,C00,073021,Fleischer; Jason G,9999,0,9999,0
1651145619520,COGS 190C,D00,073022,Scott; Taylor Jackson,9999,0,9999,0
1651145619520,COGS 190C,E00,073023,Johnson; Christine M.,9998,0,9999,1
1651145619520,COGS 190C,F00,073024,Boyle; Mary E. T.,9997,0,9999,2
1651145619520,COGS 190C,G00,073025,Hoffman; Drew Ellen,9999,0,9999,0
1651145619520,COGS 190C,H00,073026,Mattar; Marcelo G,9998,0,9999,1
1651145619520,COGS 190C,I00,073027,Nitz; Douglas A.,9997,0,9999,2
1651145619520,COGS 190C,J00,073028,Rossano; Federico,9998,0,9999,1
1651145619520,COGS 190C,K00,073029,Ellis; Shannon Elizabeth,9998,0,9999,1
1651145619520,COGS 190C,L00,073030,De Sa; Virginia,9998,0,9999,1
1651145619520,COGS 190C,M00,073031,Bergen; Benjamin,9998,0,9999,1
1651145625549,COGS 190D,A00,073032,Kutas; Marta,9,0,20,11
1651145631576,COGS 194,A00,073033,Hill; Seth J,9999,0,9999,0
1651145637612,COGS 197,001,083552,Fleischer; Jason G,9998,0,9999,1
1651145637612,COGS 197,002,091775,Dow; Steven P,9998,0,9999,1
1651145637612,COGS 197,003,091987,Klemmer; Scott R,9988,0,9999,11
1651145637612,COGS 197,004,093126,Kiyonaga; Anastasia,9998,0,9999,1
1651145643643,COGS 198,001,085175,Johnson; Christine M.,9998,0,9999,1
1651145643643,COGS 198,002,091845,Weibel; Nadir,9997,0,9999,2
1651145649687,CSE 6R,A01,077385,Moshiri; Alexander Niema,9,17,150,141
1651145649687,CSE 6R,B01,082832,Moshiri; Alexander Niema,4,0,49,45
1651145655739,CSE 8A,A50,077387,Soosai Raj; Adalbert Geral,3,0,45,42
1651145655739,CSE 8A,A51,077388,Soosai Raj; Adalbert Geral,3,2,45,42
1651145655739,CSE 8A,A52,077389,Soosai Raj; Adalbert Geral,8,1,45,37
1651145655739,CSE 8A,B50,077391,Soosai Raj; Adalbert Geral,1,0,45,44
1651145655739,CSE 8A,B51,077392,Soosai Raj; Adalbert Geral,1,1,45,44
1651145655739,CSE 8A,B52,077393,Soosai Raj; Adalbert Geral,6,1,45,39
1651145655739,CSE 8A,C50,077395,Elsherif; May Elhussein,3,0,42,39
1651145655739,CSE 8A,C51,077396,Elsherif; May Elhussein,1,1,41,40
1651145655739,CSE 8A,C52,077397,Elsherif; May Elhussein,3,0,41,38
1651145655739,CSE 8A,D50,077399,Elsherif; May Elhussein,0,0,41,41
1651145655739,CSE 8A,D51,077400,Elsherif; May Elhussein,1,0,40,39
1651145655739,CSE 8A,D52,077401,Elsherif; May Elhussein,3,0,40,37
1651145661773,CSE 8B,A01,079903,Ochoa; Benjamin Lawrence,62,0,196,134
1651145667800,CSE 11,A01,079904,Miranda; Gregory Joseph,0,11,146,159
1651145667800,CSE 11,B01,079905,Miranda; Gregory Joseph,0,12,146,168
1651145673842,CSE 12,A01,077408,Cao; Yingjun,7,0,98,91
1651145673842,CSE 12,A02,077409,Cao; Yingjun,6,0,98,92
1651145673842,CSE 12,B01,077411,Cao; Yingjun,6,0,98,92
1651145673842,CSE 12,B02,077412,Cao; Yingjun,5,0,98,93
1651145673842,CSE 12,C01,079906,Miranda; Gregory Joseph,9,2,196,187
1651145679879,CSE 15L,A01,077415,Soosai Raj; Adalbert Geral,2,0,50,48
1651145679879,CSE 15L,A02,077416,Soosai Raj; Adalbert Geral,0,1,50,50
1651145679879,CSE 15L,A03,077417,Soosai Raj; Adalbert Geral,1,1,50,49
1651145679879,CSE 15L,A04,077418,Soosai Raj; Adalbert Geral,4,1,50,46
1651145679879,CSE 15L,A05,077419,Soosai Raj; Adalbert Geral,1,0,50,49
1651145679879,CSE 15L,A06,077420,Soosai Raj; Adalbert Geral,1,0,50,49
1651145679879,CSE 15L,A07,077421,Soosai Raj; Adalbert Geral,2,0,50,48
1651145679879,CSE 15L,A08,077422,Soosai Raj; Adalbert Geral,1,0,45,44
1651145679879,CSE 15L,B01,077424,Gungor; Onat,2,0,34,32
1651145679879,CSE 15L,B02,077425,Gungor; Onat,0,0,33,33
1651145679879,CSE 15L,B03,077426,Gungor; Onat,0,0,33,33
1651145679879,CSE 15L,C01,084620,Gungor; Onat,1,0,46,45
1651145685910,CSE 20,A01,079907,Jones; Miles E,4,0,196,192
1651145685910,CSE 20,A02,082805,Jones; Miles E,43,0,196,153
1651145691944,CSE 21,A01,079908,Jones; Miles E,59,0,196,137
1651145691944,CSE 21,A02,082804,Jones; Miles E,47,0,199,152
1651145697981,CSE 30,A01,079909,Muller; P Keith,57,0,295,238
1651145697981,CSE 30,A02,081935,Muller; P Keith,93,0,295,202
1651145704015,CSE 87,A00,077431,Moshiri; Alexander Niema,5,0,20,15
1651145704015,CSE 87,B00,077432,Cottrell; Garrison W,3,1,20,17
1651145710042,CSE 95,A00,077433,Minnes Kemp; Mor Mia,29,0,75,46
1651145716070,CSE 100,A01,079911,Sahoo; Debashis,158,0,395,237
1651145716070,CSE 100,B01,079912,Cao; Yingjun,1,0,98,97
1651145716070,CSE 100,B02,079913,Cao; Yingjun,1,0,98,97
1651145722124,CSE 101,A01,079914,Dasgupta; Sanjoy,5,12,196,191
1651145722124,CSE 101,B01,079915,Impagliazzo; Russell,7,9,196,189
1651145728152,CSE 105,A01,079916,Minnes Kemp; Mor Mia,17,0,395,378
1651145734180,CSE 107,A01,079917,Thome; Emmanuel,25,1,146,121
1651145740207,CSE 109,A01,079918,Shang; Jingbo,29,25,70,41
1651145757143,CSE 110,A50,077442,Politz; Joseph Gibbs,0,2,65,65
1651145757143,CSE 110,A51,077443,Politz; Joseph Gibbs,0,3,65,65
1651145757143,CSE 110,A52,077444,Politz; Joseph Gibbs,1,4,66,65
1651145757143,CSE 110,B50,077447,Griswold; William G.,0,2,65,65
1651145757143,CSE 110,B51,077448,Griswold; William G.,0,1,65,65
1651145757143,CSE 110,B52,077449,Griswold; William G.,0,1,66,66
1651145763172,CSE 112,A50,077452,Powell; Thomas Allan,11,0,146,135
1651145778772,CSE 120,A01,079922,Zhou; Yuan-Yuan,100,0,295,195
1651145784800,CSE 123,A01,079923,Shalev; Aaron D,105,0,196,91
1651145803227,CSE 125,A00,077455,Voelker; Geoffrey M.,0,0,30,33
1651145809264,CSE 127,A01,079924,Obaido; George Rabeshi,10,14,196,186
1651145828446,CSE 130,A01,079926,Polikarpova; Nadezhda,18,2,196,178
1651145834491,CSE 131,A01,079927,Jhala; Ranjit,11,0,65,54
1651145854068,CSE 132B,A01,079928,Deutsch; Alin Bernard,6,0,70,64
1651145860100,CSE 132C,A01,079929,Kumar; Arun Kumar,33,0,70,37
1651145877148,CSE 135,A01,079930,Powell; Thomas Allan,26,0,196,170
1651145883176,CSE 140,A01,079931,Cheng; Chung Kuan,192,0,395,203
1651145898336,CSE 140L,A01,077465,Chin; Bryan W.,78,0,196,118
1651145898336,CSE 140L,B01,077468,Chin; Bryan W.,139,0,196,57
1651145904368,CSE 141,A01,079932,Pannuto; Patrick William,7,0,202,195
1651145910395,CSE 141L,A01,077472,Eldon; John,24,0,249,225
1651145916430,CSE 143,A01,079659,Gupta; Rajesh K.,25,0,50,25
1651145922462,CSE 145,A01,077476,Kastner; Ryan Charles,5,0,14,9
1651145928492,CSE 148,A01,079933,Tullsen; Dean Michael,34,0,49,15
1651145934518,CSE 150B,A01,079934,Gao; Sicun,19,22,360,341
1651145940551,CSE 151A,A01,079935,Shang; Jingbo,5,24,196,191
1651145946584,CSE 151B,A01,079936,Yu; Qi,27,15,146,119
1651145952618,CSE 152B,A01,079943,Chandraker; Manmohan Krishna,13,1,54,41
1651145958652,CSE 156,A01,079944,Nakashole; Ndapandula,33,0,196,163
1651145964697,CSE 166,A01,081563,Ochoa; Benjamin Lawrence,12,0,49,37
1651145970727,CSE 168,A01,079945,Li; Tzumao,10,3,49,39
1651145976756,CSE 175,A01,079946,Kumar; Rakesh,4,0,50,46
1651145982790,CSE 176A,A01,079948,Riek; Laurel D,3,1,27,24
1651145988823,CSE 182,A01,079951,Bafna; Vineet,139,0,146,7
1651145994851,CSE 185,A04,086582,Gymrek; Melissa Ann,1,0,39,38
1651145994851,CSE 185,A05,086583,Gymrek; Melissa Ann,0,0,38,38
1651145994851,CSE 185,A06,086584,Gymrek; Melissa Ann,25,0,38,13
1651146000877,CSE 190,A00,084606,Weibel; Nadir,13,0,25,12
1651146006909,CSE 191,B00,084652,Schulze; Jurgen P.,43,0,50,7
1651146006909,CSE 191,C00,085459,Minnes Kemp; Mor Mia,16,0,20,4
1651146006909,CSE 191,D00,091646,Lerner; Ian Amihay,9,0,25,16
1651146006909,CSE 191,A00,084608,Minnes Kemp; Mor Mia,9992,0,9999,7
1651146012940,CSE 197,001,086517,Minnes Kemp; Mor Mia,0,0,0,1
1651146018986,CSE 198,001,080812,Weibel; Nadir,0,0,0,4
1651146018986,CSE 198,002,084804,Alvarado; Christine J.,0,0,0,46
1651146018986,CSE 198,003,084817,Porter; George M,0,0,0,3
1651146018986,CSE 198,004,084818,Griswold; William G.,0,0,0,2
1651146018986,CSE 198,005,085329,Kastner; Ryan Charles,0,0,0,4
1651146018986,CSE 198,006,086501,Lerner; Sorin,0,0,1,1
1651146018986,CSE 198,007,086518,Lerner; Sorin,0,0,0,0
1651146018986,CSE 198,008,091507,Swanson; Steven James,0,0,0,4
1651146018986,CSE 198,009,091970,Stefan; Deian,0,0,0,1
1651146018986,CSE 198,010,092495,Kane; Daniel Mertz,0,0,0,1
1651146018986,CSE 198,011,092937,Cao; Yingjun,0,0,0,6
1651146025020,ECE 5,A03,076500,Morris; Karcher William,1,0,20,19
1651146025020,ECE 5,A04,076501,Morris; Karcher William,14,0,20,6
1651146031048,ECE 15,A01,076503,Gilja; Vikash,44,0,150,106
1651146037076,ECE 16,A01,076506,Khoshabeh; Ramsin,0,0,30,34
1651146043112,ECE 17,A01,076508,Gessner; Richard K.,53,0,146,93
1651146049139,ECE 25,A50,076511,Dey; Sujit,13,0,30,17
1651146049139,ECE 25,A51,076512,Dey; Sujit,20,0,30,10
1651146049139,ECE 25,A52,076513,Dey; Sujit,29,0,30,1
1651146055182,ECE 35,A50,076516,Taur; Yuan,3,0,30,27
1651146055182,ECE 35,A51,076517,Taur; Yuan,5,0,30,25
1651146055182,ECE 35,A52,076518,Taur; Yuan,1,0,30,29
1651146055182,ECE 35,A53,076519,Taur; Yuan,1,0,30,29
