time,subj_course_id,sec_code,sec_id,prof,available,waitlist,total,enrolled_ct
1652786472708,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1652786472708,COGS 197,002,093820,Fleischer; Jason G,9996,0,9999,3
1652786478750,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9992,0,9999,7
1652786484781,CSE 197,001,093825,Minnes Kemp; Mor Mia,9970,0,9999,29
1652786490814,ECE 45,A01,084418,Staff,27,0,40,13
1652786496846,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
1652786502883,ECE 197,001,091968,Gilja; Vikash,9998,0,9999,1
1652786502883,ECE 197,002,092511,Sievenpiper; Daniel F.,9990,0,9999,9
1652786508917,MATH 2,A01,093433,Staff,0,0,0,0
1652786508917,MATH 2,B01,093436,Staff,0,0,0,0
1652786514952,MATH 3C,A01,093439,Staff,0,1,0,0
1652786514952,MATH 3C,A02,093440,Staff,0,0,0,0
1652786514952,MATH 3C,B01,093443,Staff,0,0,0,0
1652786514952,MATH 3C,B02,093444,Staff,0,0,0,0
1652786514952,MATH 3C,C01,093447,Staff,0,0,0,0
1652786514952,MATH 3C,C02,093448,Staff,0,0,0,0
1652786520987,MATH 4C,A01,093451,Staff,0,0,0,0
1652786527030,MATH 197,001,092329,McAuley; Julian John,9997,0,9999,2
1652786527030,MATH 197,002,093119,Tesler; Glenn,9998,0,9999,1
1652786527030,MATH 197,003,093121,Zhang; Ming,9998,0,9999,1
1652786527030,MATH 197,004,093157,Eldridge; Justin Matthew,9998,0,9999,1
1652786527030,MATH 197,005,093168,Buss; Samuel R,9998,0,9999,1
1652786527030,MATH 197,006,093462,Chin; Bryan W.,9997,0,9999,2
1652786527030,MATH 197,007,093560,Sam; Steven V,9998,0,9999,1
1652786527030,MATH 197,008,093576,Nie; Jiawang,9998,0,9999,1
1652786527030,MATH 197,009,093899,Saab; Rayan,9998,0,9999,1
1652786527030,MATH 197,010,094325,Boyle; Mary E. T.,9998,0,9999,1
1652786527030,MATH 197,011,094619,Upton; James Thomas,9999,0,9999,0
1652786533112,COGS 197,001,092973,Mattar; Marcelo G,9998,0,9999,1
1652786533112,COGS 197,002,093820,Fleischer; Jason G,9996,0,9999,3
1652786539141,CSE 191,A00,093585,Minnes Kemp; Mor Mia,9992,0,9999,7
1652786545172,CSE 197,001,093825,Minnes Kemp; Mor Mia,9970,0,9999,29
1652786551204,ECE 45,A01,084418,Staff,27,0,40,13
1652786557232,ECE 191,A00,084419,Silberman; Jack,14,0,25,11
