time,available,waitlisted,total,normalized_available,normalized_waitlisted
2022-02-12T07:04:18,180,0,180,1.0,0.0
2022-02-12T07:12:26,180,0,180,1.0,0.0
2022-02-12T07:20:40,180,0,180,1.0,0.0
2022-02-12T07:28:47,180,0,180,1.0,0.0
2022-02-12T07:36:55,180,0,180,1.0,0.0
2022-02-12T07:45:02,180,0,180,1.0,0.0
2022-02-12T07:53:10,180,0,180,1.0,0.0
2022-02-12T08:01:18,180,0,180,1.0,0.0
2022-02-12T08:09:26,180,0,180,1.0,0.0
2022-02-12T08:17:33,180,0,180,1.0,0.0
2022-02-12T08:25:41,180,0,180,1.0,0.0
2022-02-12T08:33:48,180,0,180,1.0,0.0
2022-02-12T08:42:03,180,0,180,1.0,0.0
2022-02-12T08:50:11,180,0,180,1.0,0.0
2022-02-12T08:58:18,180,0,180,1.0,0.0
2022-02-12T09:06:26,180,0,180,1.0,0.0
2022-02-12T09:14:33,180,0,180,1.0,0.0
2022-02-12T09:22:40,180,0,180,1.0,0.0
2022-02-12T09:30:48,180,0,180,1.0,0.0
2022-02-12T09:38:55,180,0,180,1.0,0.0
2022-02-12T09:47:03,180,0,180,1.0,0.0
2022-02-12T09:55:10,180,0,180,1.0,0.0
2022-02-12T10:03:18,180,0,180,1.0,0.0
2022-02-12T10:11:25,180,0,180,1.0,0.0
2022-02-12T10:19:33,180,0,180,1.0,0.0
2022-02-12T10:27:40,180,0,180,1.0,0.0
2022-02-12T10:35:56,180,0,180,1.0,0.0
2022-02-12T10:44:03,180,0,180,1.0,0.0
2022-02-12T10:52:11,180,0,180,1.0,0.0
2022-02-12T11:00:18,180,0,180,1.0,0.0
2022-02-12T11:08:26,180,0,180,1.0,0.0
2022-02-12T11:16:33,180,0,180,1.0,0.0
2022-02-12T11:24:41,180,0,180,1.0,0.0
2022-02-12T11:32:49,180,0,180,1.0,0.0
2022-02-12T11:40:56,180,0,180,1.0,0.0
2022-02-12T11:49:04,180,0,180,1.0,0.0
2022-02-12T11:57:20,180,0,180,1.0,0.0
2022-02-12T12:05:28,180,0,180,1.0,0.0
2022-02-12T12:13:35,180,0,180,1.0,0.0
2022-02-12T12:21:43,180,0,180,1.0,0.0
2022-02-12T12:29:50,180,0,180,1.0,0.0
2022-02-12T12:37:57,180,0,180,1.0,0.0
2022-02-12T12:46:12,180,0,180,1.0,0.0
2022-02-12T12:54:19,180,0,180,1.0,0.0
2022-02-12T13:02:27,180,0,180,1.0,0.0
2022-02-12T13:10:34,180,0,180,1.0,0.0
2022-02-12T13:18:42,180,0,180,1.0,0.0
2022-02-12T13:26:49,180,0,180,1.0,0.0
2022-02-12T13:34:56,180,0,180,1.0,0.0
2022-02-12T13:43:04,180,0,180,1.0,0.0
2022-02-12T13:51:11,180,0,180,1.0,0.0
2022-02-12T13:59:19,180,0,180,1.0,0.0
2022-02-12T14:07:26,180,0,180,1.0,0.0
2022-02-12T14:15:34,180,0,180,1.0,0.0
2022-02-12T14:23:41,180,0,180,1.0,0.0
2022-02-12T14:31:59,180,0,180,1.0,0.0
2022-02-12T14:40:06,180,0,180,1.0,0.0
2022-02-12T14:48:14,180,0,180,1.0,0.0
2022-02-12T14:56:22,180,0,180,1.0,0.0
2022-02-12T15:04:29,180,0,180,1.0,0.0
2022-02-12T15:12:37,180,0,180,1.0,0.0
2022-02-12T15:20:45,180,0,180,1.0,0.0
2022-02-12T15:28:53,180,0,180,1.0,0.0
2022-02-12T15:37:01,180,0,180,1.0,0.0
2022-02-12T15:45:09,180,0,180,1.0,0.0
2022-02-12T15:53:24,180,0,180,1.0,0.0
2022-02-12T16:01:31,180,0,180,1.0,0.0
2022-02-12T16:09:38,180,0,180,1.0,0.0
2022-02-12T16:17:46,180,0,180,1.0,0.0
2022-02-12T16:25:53,180,0,180,1.0,0.0
2022-02-12T16:34:01,180,0,180,1.0,0.0
2022-02-12T16:42:08,180,0,180,1.0,0.0
2022-02-12T16:50:16,180,0,180,1.0,0.0
2022-02-12T16:58:23,180,0,180,1.0,0.0
