time,available,waitlisted,total,normalized_available,normalized_waitlisted
2022-02-12T07:07:26,49,0,49,1.0,0.0
2022-02-12T07:15:40,49,0,49,1.0,0.0
2022-02-12T07:23:48,49,0,49,1.0,0.0
2022-02-12T07:31:55,49,0,49,1.0,0.0
2022-02-12T07:40:03,49,0,49,1.0,0.0
2022-02-12T07:48:10,49,0,49,1.0,0.0
2022-02-12T07:56:18,49,0,49,1.0,0.0
2022-02-12T08:04:26,49,0,49,1.0,0.0
2022-02-12T08:12:33,49,0,49,1.0,0.0
2022-02-12T08:20:41,49,0,49,1.0,0.0
2022-02-12T08:28:48,49,0,49,1.0,0.0
2022-02-12T08:36:56,49,0,49,1.0,0.0
2022-02-12T08:45:11,49,0,49,1.0,0.0
2022-02-12T08:53:18,49,0,49,1.0,0.0
2022-02-12T09:01:26,49,0,49,1.0,0.0
2022-02-12T09:09:33,48,0,49,0.9795918367346939,0.0
2022-02-12T09:17:41,48,0,49,0.9795918367346939,0.0
2022-02-12T09:25:48,48,0,49,0.9795918367346939,0.0
2022-02-12T09:33:55,48,0,49,0.9795918367346939,0.0
2022-02-12T09:42:03,48,0,49,0.9795918367346939,0.0
2022-02-12T09:50:10,48,0,49,0.9795918367346939,0.0
2022-02-12T09:58:18,48,0,49,0.9795918367346939,0.0
2022-02-12T10:06:25,48,0,49,0.9795918367346939,0.0
2022-02-12T10:14:33,48,0,49,0.9795918367346939,0.0
2022-02-12T10:22:40,48,0,49,0.9795918367346939,0.0
2022-02-12T10:30:56,48,0,49,0.9795918367346939,0.0
2022-02-12T10:39:03,48,0,49,0.9795918367346939,0.0
2022-02-12T10:47:11,48,0,49,0.9795918367346939,0.0
2022-02-12T10:55:18,48,0,49,0.9795918367346939,0.0
2022-02-12T11:03:26,48,0,49,0.9795918367346939,0.0
2022-02-12T11:11:34,48,0,49,0.9795918367346939,0.0
2022-02-12T11:19:41,48,0,49,0.9795918367346939,0.0
2022-02-12T11:27:49,48,0,49,0.9795918367346939,0.0
2022-02-12T11:35:56,48,0,49,0.9795918367346939,0.0
2022-02-12T11:44:04,47,0,49,0.9591836734693877,0.0
2022-02-12T11:52:20,47,0,49,0.9591836734693877,0.0
2022-02-12T12:00:28,47,0,49,0.9591836734693877,0.0
2022-02-12T12:08:35,47,0,49,0.9591836734693877,0.0
2022-02-12T12:16:43,47,0,49,0.9591836734693877,0.0
2022-02-12T12:24:50,47,0,49,0.9591836734693877,0.0
2022-02-12T12:32:58,47,0,49,0.9591836734693877,0.0
2022-02-12T12:41:05,47,0,49,0.9591836734693877,0.0
2022-02-12T12:49:19,47,0,49,0.9591836734693877,0.0
2022-02-12T12:57:27,47,0,49,0.9591836734693877,0.0
2022-02-12T13:05:34,47,0,49,0.9591836734693877,0.0
2022-02-12T13:13:42,47,0,49,0.9591836734693877,0.0
2022-02-12T13:21:49,47,0,49,0.9591836734693877,0.0
2022-02-12T13:29:57,47,0,49,0.9591836734693877,0.0
2022-02-12T13:38:04,47,0,49,0.9591836734693877,0.0
2022-02-12T13:46:12,47,0,49,0.9591836734693877,0.0
2022-02-12T13:54:19,47,0,49,0.9591836734693877,0.0
2022-02-12T14:02:26,47,0,49,0.9591836734693877,0.0
2022-02-12T14:10:34,47,0,49,0.9591836734693877,0.0
2022-02-12T14:18:41,47,0,49,0.9591836734693877,0.0
2022-02-12T14:26:59,47,0,49,0.9591836734693877,0.0
2022-02-12T14:35:07,47,0,49,0.9591836734693877,0.0
2022-02-12T14:43:14,47,0,49,0.9591836734693877,0.0
2022-02-12T14:51:22,47,0,49,0.9591836734693877,0.0
2022-02-12T14:59:29,47,0,49,0.9591836734693877,0.0
2022-02-12T15:07:37,47,0,49,0.9591836734693877,0.0
2022-02-12T15:15:45,45,0,49,0.9183673469387755,0.0
2022-02-12T15:23:52,45,0,49,0.9183673469387755,0.0
2022-02-12T15:32:01,45,0,49,0.9183673469387755,0.0
2022-02-12T15:40:09,45,0,49,0.9183673469387755,0.0
2022-02-12T15:48:24,45,0,49,0.9183673469387755,0.0
2022-02-12T15:56:31,45,0,49,0.9183673469387755,0.0
2022-02-12T16:04:39,45,0,49,0.9183673469387755,0.0
2022-02-12T16:12:46,45,0,49,0.9183673469387755,0.0
2022-02-12T16:20:54,45,0,49,0.9183673469387755,0.0
2022-02-12T16:29:01,45,0,49,0.9183673469387755,0.0
2022-02-12T16:37:09,45,0,49,0.9183673469387755,0.0
2022-02-12T16:45:16,45,0,49,0.9183673469387755,0.0
2022-02-12T16:53:24,45,0,49,0.9183673469387755,0.0
2022-02-12T17:01:31,45,0,49,0.9183673469387755,0.0
2022-02-12T17:09:48,44,0,49,0.8979591836734694,0.0
2022-02-12T17:17:55,44,0,49,0.8979591836734694,0.0
2022-02-12T17:26:03,44,0,49,0.8979591836734694,0.0
2022-02-12T17:34:10,44,0,49,0.8979591836734694,0.0
2022-02-12T17:42:18,44,0,49,0.8979591836734694,0.0
2022-02-12T17:50:25,44,0,49,0.8979591836734694,0.0
2022-02-12T17:58:33,44,0,49,0.8979591836734694,0.0
2022-02-12T18:06:40,44,0,49,0.8979591836734694,0.0
2022-02-12T18:14:55,43,0,49,0.8775510204081632,0.0
2022-02-12T18:23:02,43,0,49,0.8775510204081632,0.0
2022-02-12T18:31:10,43,0,49,0.8775510204081632,0.0
2022-02-12T18:39:17,43,0,49,0.8775510204081632,0.0
2022-02-12T18:47:25,43,0,49,0.8775510204081632,0.0
2022-02-12T18:55:32,42,0,49,0.8571428571428571,0.0
2022-02-12T19:03:40,42,0,49,0.8571428571428571,0.0
2022-02-12T19:11:47,42,0,49,0.8571428571428571,0.0
2022-02-12T19:19:55,42,0,49,0.8571428571428571,0.0
2022-02-12T19:28:02,42,0,49,0.8571428571428571,0.0
2022-02-12T19:36:10,42,0,49,0.8571428571428571,0.0
2022-02-12T19:44:25,41,0,49,0.8367346938775511,0.0
2022-02-12T19:52:33,42,0,49,0.8571428571428571,0.0
2022-02-12T20:00:40,41,0,49,0.8367346938775511,0.0
2022-02-12T20:08:47,41,0,49,0.8367346938775511,0.0
2022-02-12T20:16:55,41,0,49,0.8367346938775511,0.0
2022-02-12T20:25:02,40,0,49,0.8163265306122449,0.0
2022-02-12T20:33:10,40,0,49,0.8163265306122449,0.0
2022-02-12T20:41:17,39,0,49,0.7959183673469388,0.0
2022-02-12T20:49:25,38,0,49,0.7755102040816326,0.0
2022-02-12T20:57:32,38,0,49,0.7755102040816326,0.0
2022-02-12T21:05:40,39,0,49,0.7959183673469388,0.0
2022-02-12T21:13:48,39,0,49,0.7959183673469388,0.0
2022-02-12T21:22:04,39,0,49,0.7959183673469388,0.0
2022-02-12T21:30:11,39,0,49,0.7959183673469388,0.0
2022-02-12T21:38:19,39,0,49,0.7959183673469388,0.0
2022-02-12T21:46:26,38,0,49,0.7755102040816326,0.0
2022-02-12T21:54:33,37,0,49,0.7551020408163265,0.0
2022-02-12T22:02:41,37,0,49,0.7551020408163265,0.0
2022-02-12T22:10:48,37,0,49,0.7551020408163265,0.0
2022-02-12T22:18:56,37,0,49,0.7551020408163265,0.0
2022-02-12T22:27:03,37,0,49,0.7551020408163265,0.0
2022-02-12T22:35:10,37,0,49,0.7551020408163265,0.0
2022-02-12T22:43:18,37,0,49,0.7551020408163265,0.0
2022-02-12T22:51:25,38,0,49,0.7755102040816326,0.0
2022-02-12T22:59:43,37,0,49,0.7551020408163265,0.0
2022-02-12T23:07:51,37,0,49,0.7551020408163265,0.0
2022-02-12T23:15:58,36,0,49,0.7346938775510204,0.0
2022-02-12T23:24:06,36,0,49,0.7346938775510204,0.0
2022-02-12T23:32:13,36,0,49,0.7346938775510204,0.0
2022-02-12T23:40:21,36,0,49,0.7346938775510204,0.0
2022-02-13T00:40:54,35,0,49,0.7142857142857143,0.0
2022-02-13T00:49:01,35,0,49,0.7142857142857143,0.0
2022-02-13T00:57:08,35,0,49,0.7142857142857143,0.0
2022-02-13T01:05:16,35,0,49,0.7142857142857143,0.0
2022-02-13T01:13:24,35,0,49,0.7142857142857143,0.0
2022-02-13T01:21:39,35,0,49,0.7142857142857143,0.0
2022-02-13T01:29:47,35,0,49,0.7142857142857143,0.0
2022-02-13T01:37:54,35,0,49,0.7142857142857143,0.0
2022-02-13T01:46:01,35,0,49,0.7142857142857143,0.0
2022-02-13T01:54:09,35,0,49,0.7142857142857143,0.0
2022-02-13T02:02:16,35,0,49,0.7142857142857143,0.0
2022-02-13T02:10:23,35,0,49,0.7142857142857143,0.0
2022-02-13T02:18:31,35,0,49,0.7142857142857143,0.0
2022-02-13T02:26:39,35,0,49,0.7142857142857143,0.0
2022-02-13T02:34:47,35,0,49,0.7142857142857143,0.0
2022-02-13T02:42:55,35,0,49,0.7142857142857143,0.0
2022-02-13T02:51:03,35,0,49,0.7142857142857143,0.0
2022-02-13T02:59:12,35,0,49,0.7142857142857143,0.0
2022-02-13T03:07:20,35,0,49,0.7142857142857143,0.0
2022-02-13T03:15:28,35,0,49,0.7142857142857143,0.0
2022-02-13T03:23:36,35,0,49,0.7142857142857143,0.0
2022-02-13T03:31:43,35,0,49,0.7142857142857143,0.0
2022-02-13T03:39:51,35,0,49,0.7142857142857143,0.0
2022-02-13T03:47:59,35,0,49,0.7142857142857143,0.0
2022-02-13T03:56:07,35,0,49,0.7142857142857143,0.0
2022-02-13T04:04:15,35,0,49,0.7142857142857143,0.0
2022-02-13T04:24:27,35,0,49,0.7142857142857143,0.0
2022-02-13T04:33:59,35,0,49,0.7142857142857143,0.0
2022-02-13T04:42:07,35,0,49,0.7142857142857143,0.0
2022-02-13T04:50:16,35,0,49,0.7142857142857143,0.0
2022-02-13T04:58:24,35,0,49,0.7142857142857143,0.0
2022-02-13T05:06:32,35,0,49,0.7142857142857143,0.0
2022-02-13T05:14:40,35,0,49,0.7142857142857143,0.0
2022-02-13T05:22:48,35,0,49,0.7142857142857143,0.0
2022-02-13T05:30:56,35,0,49,0.7142857142857143,0.0
2022-02-13T05:39:04,35,0,49,0.7142857142857143,0.0
2022-02-13T05:47:12,35,0,49,0.7142857142857143,0.0
2022-02-13T05:55:20,35,0,49,0.7142857142857143,0.0
2022-02-13T06:03:28,35,0,49,0.7142857142857143,0.0
2022-02-13T06:11:35,35,0,49,0.7142857142857143,0.0
2022-02-13T06:19:43,35,0,49,0.7142857142857143,0.0
2022-02-13T06:27:51,35,0,49,0.7142857142857143,0.0
2022-02-13T06:35:59,35,0,49,0.7142857142857143,0.0
2022-02-13T06:44:07,35,0,49,0.7142857142857143,0.0
2022-02-13T06:52:14,35,0,49,0.7142857142857143,0.0
2022-02-13T07:00:22,35,0,49,0.7142857142857143,0.0
2022-02-13T07:08:29,35,0,49,0.7142857142857143,0.0
2022-02-13T07:16:37,35,0,49,0.7142857142857143,0.0
2022-02-13T07:24:44,35,0,49,0.7142857142857143,0.0
2022-02-13T07:32:52,35,0,49,0.7142857142857143,0.0
2022-02-13T07:40:59,35,0,49,0.7142857142857143,0.0
2022-02-13T07:49:07,35,0,49,0.7142857142857143,0.0
2022-02-13T07:57:14,35,0,49,0.7142857142857143,0.0
2022-02-13T08:05:22,35,0,49,0.7142857142857143,0.0
2022-02-13T08:13:29,35,0,49,0.7142857142857143,0.0
2022-02-13T08:21:37,35,0,49,0.7142857142857143,0.0
2022-02-13T08:29:45,35,0,49,0.7142857142857143,0.0
2022-02-13T08:37:53,35,0,49,0.7142857142857143,0.0
2022-02-13T08:46:00,35,0,49,0.7142857142857143,0.0
2022-02-13T08:54:08,35,0,49,0.7142857142857143,0.0
2022-02-13T09:02:15,35,0,49,0.7142857142857143,0.0
2022-02-13T09:10:23,35,0,49,0.7142857142857143,0.0
2022-02-13T09:18:30,35,0,49,0.7142857142857143,0.0
2022-02-13T09:26:58,35,0,49,0.7142857142857143,0.0
2022-02-13T09:35:05,34,0,49,0.6938775510204082,0.0
2022-02-13T09:43:13,34,0,49,0.6938775510204082,0.0
2022-02-13T09:51:20,34,0,49,0.6938775510204082,0.0
2022-02-13T09:59:28,33,0,49,0.673469387755102,0.0
2022-02-13T10:07:35,33,0,49,0.673469387755102,0.0
2022-02-13T10:15:43,33,0,49,0.673469387755102,0.0
2022-02-13T10:23:50,33,0,49,0.673469387755102,0.0
2022-02-13T10:31:57,33,0,49,0.673469387755102,0.0
2022-02-13T10:40:05,33,0,49,0.673469387755102,0.0
2022-02-13T10:48:12,33,0,49,0.673469387755102,0.0
2022-02-13T10:56:20,33,0,49,0.673469387755102,0.0
2022-02-13T11:04:27,33,0,49,0.673469387755102,0.0
2022-02-13T11:12:35,33,0,49,0.673469387755102,0.0
2022-02-13T11:20:42,33,0,49,0.673469387755102,0.0
2022-02-13T11:28:50,32,0,49,0.6530612244897959,0.0
